fighter_id,firstname,lastname,nickname,wins,losses,draws,height,weight,reach,stance,dob,strikes_landed_per_min,striking_accuracy,strikes_absorbed_per_min,striking_defense,takedown_avg,takedown_accuracy,takedown_defense,submission_avg
c5af5750e8bae4f0,Kyle,Bochniak,Killer B,8,5,0,67.0,145.0,70.0,0.0,1987.0,2.63,31.0,5.11,58.0,1.14,15.0,62.0,0.0
c80095f6092271a7,Tim,Boetsch,The Barbarian,21,13,0,72.0,185.0,74.0,0.0,1981.0,2.93,50.0,2.9,57.0,1.45,34.0,59.0,0.8
297a2b35444c245b,Mandy,Bohm,Monster,8,2,0,67.0,125.0,71.0,0.0,1989.0,2.51,45.0,3.24,60.0,0.72,18.0,75.0,0.7
96924b0019b3aff1,Gaston,Bolanos,The Dreamkiller,8,5,0,67.0,135.0,69.0,0.0,1992.0,3.28,49.0,2.4,50.0,0.66,100.0,42.0,0.0
2526be54e6a0e62a,Denys,Bondar,Psycho,14,5,0,66.0,125.0,69.0,0.0,1992.0,4.59,50.0,5.16,56.0,3.99,58.0,62.0,0.0
01641ba5df0c69b0,Gabriel,Bonfim,Marretinha,19,1,0,73.0,170.0,72.0,0.0,1997.0,4.61,46.0,3.68,63.0,3.6,55.0,76.0,1.4
eb393afdbe3293d5,Ismael,Bonfim,Marreta,20,6,0,68.0,155.0,71.0,0.0,1995.0,5.51,54.0,3.71,65.0,1.06,33.0,76.0,0.0
c6a33ff198aaaeeb,Stephan,Bonnar,The American Psycho,15,9,0,76.0,205.0,79.0,0.0,1977.0,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0
a4de54ea806fb525,Ray,Borg,The Tazmexican Devil,13,5,0,64.0,135.0,63.0,0.0,1993.0,1.52,52.0,1.93,48.0,3.89,50.0,46.0,1.0
34b96d52db1d26e6,Kevin,Borjas,El Gallo Negro,10,4,0,65.0,125.0,68.0,0.0,1997.0,4.19,44.0,5.74,49.0,0.0,0.0,71.0,0.0
4126a78111c0855a,Caio,Borralho,The Natural,17,2,0,73.0,185.0,75.0,1.0,1993.0,3.44,56.0,2.5,60.0,1.28,48.0,76.0,0.4
b8fdb2903a2582a8,Zachary,Borrego,The Dragon,3,1,0,74.0,185.0,78.0,2.0,1996.0,0.0,0.0,1.94,33.0,0.0,0.0,0.0,0.0
19c591115a58982c,Viacheslav,Borshchev,Slava Claus,8,7,1,71.0,155.0,69.0,0.0,1992.0,5.1,50.0,4.46,57.0,0.0,0.0,43.0,0.1
04c8b08b16a5b99e,Tanner,Boser,The Bulldozer,21,10,1,74.0,205.0,75.0,0.0,1991.0,4.7,52.0,2.75,58.0,0.0,0.0,63.0,0.0
e023fa2e648ea0f1,Steve,Bosse,The Boss,12,2,0,71.0,205.0,72.0,0.0,1981.0,5.99,52.0,5.38,50.0,0.92,33.0,100.0,0.0
d5e929c26f25f0d3,Ilian,Bouafia,The Gorilla,7,0,0,77.0,185.0,78.0,1.0,1996.0,2.0,47.0,1.67,65.0,0.0,0.0,100.0,0.0
5488b3c67600333a,Kyron,Bowen,Bullseye,9,5,0,75.0,185.0,73.0,0.0,1993.0,2.73,57.0,2.05,40.0,0.0,0.0,0.0,0.0
3b9f723e2720a238,Roger,Bowling,Relentless,12,6,0,69.0,155.0,68.0,0.0,1982.0,3.9,47.0,3.86,51.0,3.09,43.0,27.0,0.9
3c99bd6cb5d835ef,Adam,Bramhald,Samurai,13,3,0,70.0,135.0,70.0,0.0,1994.0,7.65,45.0,8.05,33.0,0.0,0.0,100.0,0.0
c2e3e67b5911bfb7,Diego,Brandao,DB,22,11,0,67.0,145.0,64.0,0.0,1987.0,2.94,47.0,3.38,62.0,3.21,68.0,80.0,0.6
9c44f290f5726d95,Martin,Bravo,El Toro,11,3,0,68.0,145.0,71.0,1.0,1993.0,7.66,39.0,5.72,51.0,2.6,35.0,85.0,0.0
d80ee110748171ac,Mike,Breeden,Money,11,6,0,70.0,155.0,70.0,0.0,1989.0,5.75,45.0,7.28,42.0,0.98,30.0,67.0,0.0
98f6da59d765ec94,Charlie,Brenneman,The Spaniard,19,8,0,70.0,155.0,70.0,0.0,1981.0,1.52,56.0,1.55,46.0,4.23,42.0,72.0,0.0
11547e29f253fb89,Marcos,Brigagao,Ironside,11,1,0,75.0,205.0,76.0,1.0,1996.0,3.07,43.0,3.27,25.0,0.0,0.0,36.0,0.0
497ba5b12a4bfc47,Jason,Brilz,Hitman,22,6,1,71.0,205.0,71.0,0.0,1975.0,2.66,40.0,1.78,65.0,2.37,25.0,25.0,1.3
81801f57bd0a7c41,Marcus,Brimage,The Bama Beast,7,7,0,64.0,135.0,71.0,1.0,1985.0,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0
01fcef7e3d051722,Henry,Briones,Bure,16,8,1,68.0,135.0,69.0,0.0,1980.0,3.47,42.0,4.68,53.0,0.0,0.0,52.0,0.6
791c8437b341fba5,Joanderson,Brito,Tubarao,17,5,1,68.0,145.0,72.0,0.0,1995.0,2.48,50.0,2.49,42.0,2.49,68.0,56.0,1.0
b6e6c3b1dcaae0a1,Will,Brooks,Ill,18,4,0,70.0,155.0,72.0,0.0,1986.0,4.26,59.0,2.54,56.0,2.08,51.0,82.0,0.3
81d9df19e255b8b6,Jarred,Brooks,The Monkey God,13,2,0,63.0,125.0,62.0,2.0,1993.0,2.12,46.0,1.66,62.0,4.54,57.0,69.0,0.6
a7d687e6ecb30981,Rob,Broughton,The Bear,16,7,1,74.0,265.0,74.0,0.0,1983.0,2.83,60.0,2.54,51.0,0.0,0.0,26.0,3.2
31123249b0bbf52e,Matt,Brown,The Immortal,26,19,0,72.0,170.0,75.0,0.0,1981.0,3.76,55.0,2.92,55.0,1.68,46.0,63.0,1.3
c6aee362c7a7d482,Randy,Brown,Rudeboy,20,7,0,75.0,170.0,78.0,0.0,1990.0,4.49,47.0,3.33,54.0,0.76,39.0,73.0,0.6
d024ed963e8bf7ea,Damien,Brown,Beatdown,17,12,0,70.0,155.0,68.0,0.0,1984.0,3.66,38.0,4.86,50.0,0.68,27.0,53.0,0.7
d31cbcdd7d69536d,TJ,Brown,Downtown,17,11,0,69.0,145.0,72.0,2.0,1990.0,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3
3236bf606fe9fa5b,Travis,Browne,Hapa,18,7,1,78.0,255.0,79.0,0.0,1982.0,2.93,41.0,4.31,42.0,1.21,68.0,75.0,0.2
b1a3e0aca758b322,Derek,Brunson,The One,23,9,0,73.0,185.0,77.0,1.0,1984.0,3.51,47.0,3.05,51.0,3.14,33.0,85.0,0.6
0c25d0a5e8cdbf19,Lukasz,Brzeski,The Bull,9,7,1,75.0,236.0,78.0,0.0,1992.0,4.9,50.0,3.65,54.0,0.41,33.0,35.0,0.4
b9437600497350f3,Joaquin,Buckley,New Mansa,21,7,0,70.0,170.0,76.0,1.0,1994.0,3.88,36.0,2.93,59.0,1.54,45.0,72.0,0.1
8eb046f83e82bf26,Martin,Buday,Badys,16,2,0,76.0,265.0,77.0,0.0,1991.0,4.39,53.0,4.49,55.0,0.15,20.0,93.0,0.1
a817e238b2747404,Dylan,Budka,The Mindless Hulk,7,5,0,72.0,185.0,75.0,2.0,2000.0,1.06,38.0,1.8,42.0,1.93,38.0,76.0,0.4
cc8c623cca88f54f,Mayra,Bueno Silva,Sheetara,10,6,1,66.0,135.0,66.0,0.0,1991.0,3.71,56.0,4.9,51.0,0.51,23.0,63.0,1.3
f0abbb6f3444dae7,Paul,Buentello,The Headhunter,35,17,0,74.0,245.0,77.0,0.0,1974.0,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4
ac0874309da489b9,Marek,Bujlo,Bujdzilla,6,1,0,76.0,265.0,77.0,0.0,1992.0,2.07,38.0,3.27,37.0,0.0,0.0,0.0,0.0
476fe566d2df676e,Modestas,Bukauskas,The Baltic Gladiator,19,6,0,75.0,205.0,76.0,2.0,1994.0,3.32,43.0,3.93,51.0,0.3,66.0,80.0,0.1
53c10176e3bc7416,Felipe,Bunes,Felipinho,14,8,0,67.0,125.0,69.0,0.0,1989.0,2.93,50.0,4.66,44.0,1.13,22.0,40.0,2.3
98d961097baaf308,Shane,Burgos,Hurricane,15,3,0,71.0,145.0,75.0,0.0,1991.0,7.4,52.0,6.78,56.0,0.43,44.0,91.0,0.4
6da99156486ed6c2,Joshua,Burkman,The People's Warrior,28,16,0,70.0,170.0,72.0,0.0,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3
a6d8bfe9e0c8153b,Kevin,Burns,The Fire,12,7,0,70.0,170.0,74.0,0.0,1980.0,2.74,38.0,4.3,52.0,0.28,50.0,47.0,0.8
23024fdfc966410a,Gilbert,Burns,Durinho,22,9,0,70.0,170.0,71.0,0.0,1986.0,3.15,48.0,3.64,52.0,2.12,37.0,53.0,0.5
4f140403000158b5,Herbert,Burns,The Blaze,11,6,0,69.0,145.0,73.0,0.0,1988.0,1.86,36.0,5.17,41.0,2.94,34.0,66.0,1.8
0b362247806341e5,JP,Buys,Young Savage,9,6,0,65.0,135.0,67.0,0.0,1996.0,1.88,39.0,3.02,40.0,1.55,25.0,25.0,2.3
c4d039123e62f6a9,Dennis,Buzukja,The Great,12,5,0,69.0,145.0,70.0,2.0,1997.0,4.21,43.0,4.82,48.0,0.63,27.0,75.0,0.2
76ee3d666c648f6b,Charles,Byrd,Kid Dynamite,10,7,0,70.0,185.0,73.0,0.0,1983.0,3.43,55.0,2.63,55.0,2.5,50.0,40.0,1.5
7aa3d6964eff4877,Alex,Caceres,Bruce Leeroy,21,15,0,70.0,145.0,73.0,1.0,1988.0,4.21,49.0,3.09,62.0,0.54,68.0,64.0,0.7
ed2a8cc402173781,Vince,Cachero,The Anomaly,7,4,0,66.0,145.0,68.0,0.0,1989.0,3.29,45.0,6.51,43.0,0.0,0.0,18.0,0.5
b1e5bcaad32a3cac,Priscila,Cachoeira,Zombie Girl,13,7,0,67.0,135.0,65.0,0.0,1988.0,4.11,44.0,7.23,43.0,0.15,33.0,67.0,0.0
7d4d7583df7eebf9,Carlos,Calderon,Chief,6,3,0,71.0,145.0,71.0,1.0,1996.0,4.85,42.0,4.98,33.0,3.93,33.0,0.0,0.0
764342d39cdaa54a,Frank,Camacho,The Crank,22,10,0,70.0,155.0,73.0,0.0,1989.0,6.56,46.0,7.44,51.0,1.11,31.0,73.0,0.0
72f890c5d421e705,Matheus,Camilo,Jaguar,10,3,0,70.0,155.0,69.0,0.0,2001.0,2.19,43.0,3.25,64.0,4.43,53.0,0.0,0.6
7abe471b61725980,Fabricio,Camoes,Morango,14,9,1,70.0,155.0,71.0,0.0,1978.0,1.29,33.0,1.85,61.0,2.34,32.0,20.0,1.5
1999ffb5cebc314f,Brian,Camozzi,Mantis,7,5,0,74.0,170.0,78.0,0.0,1991.0,3.15,26.0,6.39,54.0,0.0,0.0,0.0,0.7
784285b7ae7dd85f,Shane,Campbell,Shaolin,14,6,0,72.0,155.0,71.0,0.0,1987.0,3.99,59.0,3.19,55.0,1.36,28.0,82.0,0.0
b39f7a6c2be17ee8,Charlie,Campbell,The Cannibal,9,3,0,72.0,155.0,72.0,0.0,1995.0,5.23,51.0,4.17,55.0,2.45,36.0,62.0,0.0
903ef36a6adc09a3,Kitt,Campbell,The Killer,16,7,0,73.0,170.0,73.0,0.0,1994.0,5.4,53.0,2.51,60.0,0.94,10.0,50.0,0.0
9d51798e61f2e0c7,Kurtis,Campbell,The Pink Panther,8,0,0,69.0,145.0,72.0,2.0,2002.0,5.25,77.0,1.5,60.0,22.5,40.0,100.0,0.0
32be4b7f7de1c905,Chico,Camus,The King,17,7,0,66.0,125.0,66.0,0.0,1985.0,2.58,41.0,2.46,64.0,0.77,40.0,72.0,0.4
760a55d5b6098cbe,Carlos,Candelario,The Cannon,8,3,0,68.0,125.0,68.0,1.0,1991.0,3.97,46.0,5.17,44.0,2.28,36.0,53.0,0.3
24b033b3daf1c9df,Luiz,Cane,Banha,17,7,0,74.0,185.0,77.0,1.0,1981.0,4.79,41.0,5.0,60.0,0.56,28.0,100.0,0.3
d05412b513b19621,Guido,Cannetti,Ninja,10,8,0,66.0,135.0,68.0,1.0,1979.0,3.44,55.0,2.84,51.0,2.27,55.0,64.0,0.4
13a0275fa13c4d26,Jared,Cannonier,The Killa Gorilla,18,9,0,71.0,185.0,77.0,2.0,1984.0,4.42,49.0,4.35,56.0,0.54,40.0,64.0,0.0
f1f9e48a0d150757,Steve,Cantwell,The Robot,7,6,0,74.0,185.0,75.0,0.0,1986.0,3.63,34.0,5.76,55.0,0.65,30.0,80.0,0.7
bd81a97864acf098,Phil,Caracappa,The Hitman,6,1,0,68.0,135.0,70.0,0.0,1992.0,2.93,50.0,4.07,29.0,1.0,8.0,100.0,1.0
5ef0088c1b19beeb,Bryan,Caraway,Kid Lightning,21,9,0,68.0,135.0,68.0,0.0,1984.0,2.53,34.0,3.61,54.0,2.57,25.0,80.0,0.8
b2e3aca4cd363477,Chris,Cariaso,Kamikaze,17,8,0,63.0,125.0,64.0,1.0,1981.0,3.35,43.0,2.23,61.0,1.11,39.0,57.0,0.8
52e76bb4b3e852f3,Antonio,Carlos Junior,Cara de Sapato,11,5,0,74.0,185.0,79.0,0.0,1990.0,1.95,42.0,2.14,52.0,3.42,39.0,53.0,0.8
be68b375707dcb85,Spike,Carlyle,Alpha Ginger,9,3,0,68.0,145.0,71.0,2.0,1993.0,2.55,54.0,3.85,30.0,3.34,36.0,57.0,0.5
3591d0d5d382a381,Francis,Carmont,Limitless,25,12,0,75.0,205.0,78.0,0.0,1981.0,2.22,42.0,1.64,59.0,1.79,36.0,73.0,0.6
51a0c09cbe9b8472,Liz,Carmouche,Girlrilla,13,7,0,66.0,125.0,66.0,0.0,1984.0,2.78,54.0,2.51,61.0,2.57,51.0,65.0,0.3
1c86754617d9813a,Roan,Carneiro,Jucao,21,11,0,71.0,170.0,76.0,0.0,1978.0,1.46,46.0,1.82,62.0,3.05,42.0,83.0,1.4
c0d5c0c95c59050b,Ariane,Carnelossi,Sorriso,15,4,0,62.0,115.0,61.0,0.0,1992.0,2.63,38.0,4.61,44.0,1.08,50.0,22.0,0.2
528b071cf3da7c56,Luana,Carolina,Dread,11,5,0,66.0,135.0,69.0,0.0,1993.0,4.65,51.0,3.46,51.0,0.3,37.0,68.0,0.6
fef3d17e27e916e7,Antonio,Carvalho,Pato,15,6,0,69.0,145.0,70.0,0.0,1979.0,3.03,29.0,3.62,64.0,0.0,0.0,100.0,0.0
68dd7b3783c19f9c,Shane,Carwin,The Engineer,12,2,0,74.0,265.0,80.0,0.0,1975.0,4.38,47.0,3.53,53.0,1.42,33.0,42.0,0.0
1f4b04a926ef1287,Johnny,Case,Hollywood,22,6,0,70.0,155.0,72.0,0.0,1989.0,3.95,38.0,2.66,61.0,1.7,45.0,72.0,0.2
8d9586726252dbf7,Kevin,Casey,King,9,5,2,71.0,185.0,77.0,1.0,1981.0,2.27,53.0,3.76,46.0,0.79,22.0,27.0,0.4
5f179af5fffeb9f6,Cortney,Casey,Cast Iron,10,10,0,67.0,125.0,67.0,0.0,1987.0,4.29,39.0,4.0,55.0,0.39,31.0,39.0,0.5
5fa2974cbd18e05c,John,Castaneda,Sexi Mexi,21,8,0,66.0,135.0,71.0,2.0,1991.0,4.42,50.0,4.94,53.0,1.68,37.0,73.0,0.1
d1e7fc58d4225cdf,Danny,Castillo,Last Call,17,10,0,69.0,155.0,71.0,0.0,1979.0,2.57,42.0,1.96,62.0,2.95,38.0,63.0,0.2
f8fe2053d73d7bcf,Nick,Catone,The Jersey Devil,10,4,0,72.0,185.0,72.0,1.0,1981.0,2.11,44.0,2.32,63.0,3.71,44.0,83.0,0.5
2a74bbba57058f12,Gesias,Cavalcante,JZ,21,10,1,68.0,155.0,71.0,0.0,1983.0,1.98,35.0,3.11,51.0,1.25,36.0,66.0,1.1
5c1ca0c72b599a3c,Rafael,Cavalcante,Feijao,12,7,0,73.0,205.0,74.0,0.0,1980.0,2.71,53.0,3.62,49.0,0.6,40.0,63.0,0.1
9c3de7f8966326de,Igor,Cavalcanti,Jacare,9,1,0,71.0,170.0,79.0,0.0,1997.0,3.33,42.0,3.6,48.0,1.0,50.0,66.0,0.0
0e21976afc92e4d1,Magnus,Cedenblad,Jycken,14,5,0,77.0,185.0,79.0,0.0,1982.0,2.38,51.0,3.02,40.0,2.87,64.0,66.0,1.0
3e61082025db8137,Yosdenis,Cedeno,Pink Panther,10,6,1,68.0,155.0,69.0,0.0,1985.0,1.64,29.0,1.6,67.0,0.0,0.0,31.0,0.3
056c493bbd76a918,Henry,Cejudo,Triple C,16,5,0,64.0,135.0,64.0,0.0,1987.0,3.82,47.0,3.46,59.0,1.84,31.0,76.0,0.1
f21a152aaa3e95c6,Vinicius,Cenci,Chambinho,7,2,0,73.0,155.0,74.0,0.0,1995.0,2.9,48.0,2.69,62.0,1.61,50.0,0.0,0.0
e872e9a9a902c045,Katlyn,Cerminara,Blonde Fighter,18,6,0,69.0,125.0,68.0,0.0,1988.0,4.58,34.0,4.48,62.0,0.31,15.0,50.0,0.3
09a4447655fd4b7b,Rafael,Cerqueira,The Lion,11,4,0,75.0,205.0,76.0,1.0,1990.0,1.56,43.0,5.05,36.0,0.0,0.0,36.0,0.0
1d00756835ca67c9,Donald,Cerrone,Cowboy,36,17,0,73.0,155.0,73.0,0.0,1983.0,4.41,46.0,4.48,53.0,1.16,33.0,73.0,1.2
9ccf8371fd80d45d,Luan,Chagas,Tarzan,15,3,1,72.0,170.0,75.0,0.0,1993.0,4.16,47.0,3.19,62.0,0.32,12.0,85.0,0.3
5ef94841c4bc3f86,Edgar,Chairez,Puro Chicali,12,6,0,67.0,125.0,71.0,0.0,1996.0,3.44,44.0,5.08,42.0,0.0,0.0,33.0,1.7
26b63bc5c0c1f65d,Alex,Chambers,Astro Girl,5,5,0,63.0,115.0,63.0,1.0,1978.0,2.97,54.0,5.1,50.0,2.31,41.0,53.0,1.0
4b93a88f3b1de35b,Michael,Chandler,Iron,23,10,0,68.0,155.0,71.0,0.0,1986.0,4.04,49.0,4.52,43.0,1.96,41.0,61.0,0.6
5b03b61f9d90125e,Morgan,Charriere,The Last Pirate,21,11,1,68.0,145.0,69.0,0.0,1995.0,4.08,50.0,4.54,53.0,2.11,46.0,83.0,0.3
8061a3136026a673,Jeisla,Chaves,A Braba,7,0,0,66.0,125.0,68.0,0.0,1997.0,5.67,51.0,4.27,60.0,0.0,0.0,75.0,0.0
b406da701c479076,Ernest,Chavez,EJ,10,2,0,68.0,145.0,70.0,0.0,1983.0,2.79,40.0,3.89,59.0,0.89,33.0,50.0,0.0
0de720c0f1d4ab9c,Danny,Chavez,The Colombian Warrior,11,5,1,68.0,145.0,67.0,0.0,1987.0,2.86,38.0,3.83,50.0,1.95,60.0,87.0,0.0
78a68f1dade6aaf7,Fabio,Cherant,Water Buffalo,7,4,0,73.0,205.0,74.0,1.0,1994.0,1.35,40.0,4.89,38.0,0.0,0.0,0.0,0.0
79a193111e3bc99b,Mark,Cherico,The Pride of Bloomfield,11,1,0,67.0,145.0,69.0,0.0,1986.0,3.69,34.0,7.37,56.0,5.03,50.0,0.0,0.0
c58f51dedb310998,Michael,Chiesa,Maverick,19,7,0,73.0,170.0,75.0,1.0,1987.0,2.03,40.0,1.73,57.0,3.05,47.0,67.0,1.0
9560ff14eb3129f7,Giga,Chikadze,Ninja,15,5,0,72.0,145.0,74.0,0.0,1988.0,3.82,42.0,3.48,60.0,0.19,33.0,65.0,0.2
767755fd74662dbf,Khamzat,Chimaev,Borz,15,0,0,74.0,185.0,75.0,0.0,1994.0,4.04,60.0,2.32,43.0,5.29,55.0,85.0,1.8
e93b04e308913c2e,Dooho,Choi,The Korean Superboy,16,4,1,70.0,145.0,70.0,0.0,1991.0,4.67,56.0,4.02,56.0,1.43,53.0,47.0,0.6
a68575214ecad140,SeungWoo,Choi,Sting,11,8,0,72.0,145.0,74.0,0.0,1992.0,3.56,38.0,3.16,47.0,0.83,54.0,70.0,0.0
001eb2ab0f30e7ea,Mark,Choinski,The Shark,8,1,0,68.0,155.0,69.0,0.0,1995.0,3.87,50.0,7.33,33.0,2.0,18.0,0.0,0.0
55a7b2d4e54ffac9,Ryo,Chonan,Piranah,22,13,0,69.0,170.0,70.0,0.0,1976.0,2.57,43.0,2.25,60.0,0.61,41.0,39.0,0.3
3c4320a1b6106611,Cody,Chovancek,The Best Fisherman in MMA,9,0,0,,,,,,,,,,,,,
2244d9a2b64b8c3b,Hannah,Cifers,Shockwave,10,7,0,61.0,115.0,62.0,0.0,1992.0,4.99,44.0,5.39,52.0,0.26,100.0,64.0,0.3
dd4c16777fb2ccf9,Heather,Clark,Hurricane,7,6,0,66.0,115.0,64.0,0.0,1980.0,3.69,49.0,5.62,50.0,0.33,4.0,80.0,0.3
cc7040fe76f0ef91,Devin,Clark,Brown Bear,14,9,0,72.0,205.0,75.0,0.0,1990.0,3.03,54.0,3.24,44.0,2.17,32.0,58.0,0.1
7ae36b3791e0969a,Shannon,Clark,MMA Barbie,5,1,0,65.0,125.0,64.0,0.0,1992.0,11.51,58.0,20.55,35.0,0.0,0.0,0.0,0.0
c76ec2bc3a57666a,Mitch,Clarke,Danger Zone,11,5,0,70.0,155.0,73.0,0.0,1985.0,2.35,34.0,3.27,47.0,0.64,15.0,50.0,0.4
7d21de9c6d7c98b2,Rich,Clementi,No Love,45,23,1,69.0,155.0,72.0,1.0,1976.0,1.43,37.0,2.29,60.0,1.72,42.0,25.0,1.1
e5ecaf884b6da2bc,Chris,Clements,The Menace,12,6,0,70.0,170.0,70.0,0.0,1976.0,3.2,49.0,2.37,44.0,0.0,0.0,32.0,0.3
dbac0a413af64bbe,Felipe,Colares,Cabocao,10,4,0,68.0,145.0,69.0,0.0,1994.0,2.17,45.0,4.65,36.0,1.88,24.0,43.0,0.5
5d8a9c95af50280a,Chandler,Cole,The Hammer,10,4,0,70.0,264.0,72.0,0.0,1995.0,2.45,60.0,3.59,26.0,0.0,0.0,0.0,0.0
21b8a0f5c231096f,Mark,Coleman,The Hammer,16,10,0,73.0,205.0,75.0,0.0,1964.0,1.88,52.0,2.62,40.0,3.89,40.0,50.0,0.8
cc900c6a71ed23f3,Clay,Collard,Cassius,14,7,0,71.0,145.0,73.0,0.0,1993.0,4.22,32.0,5.0,50.0,2.81,39.0,71.0,0.5
92fa1401b7927da3,Jake,Collier,The Prototype,13,10,0,75.0,230.0,78.0,0.0,1988.0,5.8,44.0,5.08,50.0,0.71,33.0,67.0,0.6
f9f07bb5a43535ed,Carlos,Condit,The Natural Born Killer,32,14,0,74.0,170.0,75.0,0.0,1984.0,3.66,39.0,2.67,55.0,0.59,46.0,38.0,1.0
c44530d3969134a3,Jack,Congdon,.50 Cal,7,2,0,74.0,170.0,75.0,2.0,1997.0,5.29,35.0,9.71,21.0,0.0,0.0,100.0,0.0
2ebfbe72ed703925,Tristan,Connelly,Boondock,14,8,0,70.0,145.0,68.0,0.0,1985.0,3.31,51.0,2.96,50.0,0.33,14.0,60.0,0.3
d4a31850a7457f1b,Amanda,Cooper,ABC,3,5,0,63.0,115.0,64.0,2.0,1991.0,3.55,44.0,3.2,51.0,1.53,38.0,28.0,1.8
8c8c92a12621d7e0,Chris,Cope,C-Murder,8,4,0,72.0,170.0,72.0,0.0,1983.0,3.96,26.0,4.82,50.0,0.0,0.0,80.0,0.0
2b91eff985b532cd,Michael,Cora,Kookie Monster,4,1,0,73.0,170.0,77.0,1.0,1989.0,0.8,28.0,0.13,66.0,0.0,0.0,25.0,0.0
5e9ca8dd7d783a75,Alden,Coria,Cobra,11,3,0,68.0,125.0,67.0,0.0,1998.0,3.89,44.0,1.11,78.0,2.78,100.0,75.0,0.0
d967f0128c323de6,Daniel,Cormier,DC,22,3,0,71.0,235.0,72.0,0.0,1979.0,4.25,52.0,2.92,54.0,1.83,44.0,80.0,0.4
673ea7dcc786b1b3,Bethe,Correia,Pitbull,11,6,1,65.0,135.0,64.0,0.0,1983.0,4.37,43.0,4.93,56.0,0.39,18.0,85.0,0.0
fc08099550072fe4,Waldo,Cortes Acosta,Salsa Boy,16,2,0,76.0,260.0,78.0,0.0,1991.0,5.55,48.0,3.53,55.0,0.35,50.0,72.0,0.1
2c010b26a3306969,Orion,Cosce,Galaxy,8,2,0,71.0,170.0,71.0,2.0,1994.0,2.77,53.0,4.02,44.0,1.92,40.0,61.0,0.0
2e5c2aa8e4ab9d82,Paulo,Costa,The Eraser,15,4,0,73.0,185.0,72.0,0.0,1991.0,6.26,58.0,6.2,49.0,0.32,50.0,80.0,0.0
325ad0dd9126d3df,Randy,Costa,The Zohan,6,4,0,69.0,135.0,73.0,2.0,1994.0,6.53,46.0,7.58,58.0,0.0,0.0,50.0,0.0
3fa97913cfd205d3,Alessandro,Costa,Nono,14,5,0,64.0,125.0,67.0,0.0,1996.0,3.64,44.0,3.57,57.0,0.46,16.0,83.0,0.5
20bccc9bb4ceb23e,Melquizael,Costa,Melk Cauthy,24,7,0,70.0,145.0,71.0,1.0,1996.0,4.44,49.0,3.09,54.0,1.96,38.0,58.0,1.2
f584a6e0b5b74604,Oscar,Cota,Elevation,11,3,0,72.0,230.0,72.0,0.0,1984.0,0.33,41.0,2.47,41.0,0.0,0.0,60.0,1.0
9fa3bd637edd9aa2,Patrick,Cote,The Predator,23,11,0,71.0,170.0,75.0,0.0,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2
d1528ac5675558b1,Rashad,Coulter,Daywalker,9,4,0,71.0,205.0,76.0,0.0,1981.0,4.82,56.0,6.68,50.0,0.0,0.0,62.0,0.0
0aa92558424ced9e,Randy,Couture,The Natural,19,11,0,73.0,205.0,75.0,0.0,1963.0,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5
dc9572dd6ec74859,Colby,Covington,Chaos,17,5,0,71.0,170.0,72.0,0.0,1988.0,3.81,38.0,3.09,54.0,3.64,42.0,68.0,0.2
3c26c420584d912d,Hailey,Cowan,All Hail,7,4,0,68.0,135.0,67.0,1.0,1992.0,2.5,42.0,2.79,33.0,1.63,36.0,80.0,0.0
15ec018d144710db,Nathan,Coy,Soulforce,15,7,0,70.0,170.0,69.0,1.0,1978.0,3.88,52.0,2.4,61.0,3.17,47.0,50.0,0.0
8a70ceb3edbe757b,Andrew,Craig,Highlight,9,4,0,73.0,170.0,76.0,0.0,1986.0,2.39,40.0,3.01,50.0,0.53,37.0,72.0,0.0
eabf206b162b3b83,Paul,Craig,Bearjew,17,10,1,75.0,205.0,76.0,0.0,1987.0,2.5,45.0,3.04,43.0,1.43,18.0,35.0,1.3
35b3772629e27a49,Kevin,Croom,Crash,21,15,0,71.0,135.0,73.0,0.0,1987.0,2.65,34.0,3.1,41.0,0.48,5.0,30.0,0.5
4729c93ba705a3bf,Kiefer,Crosbie,BDK,10,6,0,71.0,170.0,70.0,2.0,1990.0,4.46,64.0,5.8,46.0,0.0,0.0,40.0,0.0
923767209632e08a,Ken,Cross,The Boss,11,3,0,72.0,155.0,72.0,1.0,1994.0,2.2,57.0,1.4,55.0,1.0,12.0,66.0,0.0
a9d6e047ce48ab63,Allen,Crowder,Pretty Boy,10,4,0,75.0,245.0,76.0,0.0,1989.0,2.95,51.0,2.95,56.0,1.85,33.0,100.0,1.2
5f99b2bafb10305f,Daron,Cruickshank,Detroit Superstar,18,10,0,68.0,155.0,72.0,2.0,1985.0,2.88,38.0,2.98,57.0,2.04,41.0,60.0,0.2
10f3ba6cd2f44a97,Dominick,Cruz,The Dominator,24,4,0,68.0,135.0,68.0,0.0,1985.0,3.91,33.0,2.61,70.0,2.82,42.0,83.0,0.1
